country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,taxon,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,PFTC5,T,AXF5867,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,8.3,1,5,0.086,0.0298,3.405,114.26174496644295,0.34651162790697676,0.20933333333333334,NA,NA,NA
PE,PFTC5,T,AIE7697,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,10.4,1,1,0.095,0.0388,3.335,85.95360824742268,0.40842105263157896,0.23466666666666666,NA,NA,NA
PE,PFTC5,T,AZA4424,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,1,4.5,3,3,0.008,0.025333333333333333,0.42366666666666664,16.723684210526315,3.1666666666666665,0.222,NA,NA,NA
PE,PFTC5,T,AXR0939,2020,March,2020-03-12,1,QUE,BB,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,2.5,5,7,0.0132,0.00484,0.4002,82.68595041322314,0.36666666666666664,0.359,NA,NA,NA
PE,PFTC5,T,BXR1560,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,12.9,1,5,0.2,0.0849,8.406,99.01060070671379,0.4245,0.19866666666666666,NA,NA,NA
PE,PFTC5,T,AIP9349,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,25.3,1,2,0.622,0.2635,17.721,67.25237191650854,0.4236334405144695,0.33433333333333337,NA,NA,NA
PE,PFTC5,T,BCV1723,2020,March,2020-03-12,1,QUE,BB,1,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,3,0.9,10,10,NA,NA,NA,NA,NA,0.24033333333333334,NA,NA,NA
PE,PFTC5,T,AXT6653,2020,March,2020-03-12,1,QUE,BB,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,5,2.5,5,6,0.0036,0.00178,0.1182,66.40449438202248,0.4944444444444444,0.335,NA,NA,NA
PE,PFTC5,T,AXQ2447,2020,March,2020-03-12,1,QUE,BB,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,3.7,5,5,0.0076,0.0036999999999999997,0.2386,64.4864864864865,0.48684210526315785,0.3546666666666667,NA,NA,NA
PE,PFTC5,T,BJM4024,2020,March,2020-03-12,1,QUE,BB,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,1,2.1,2,5,0.0355,0.00995,1.3335,134.02010050251255,0.2802816901408451,0.15766666666666668,NA,NA,NA
PE,PFTC5,T,AXB8981,2020,March,2020-03-12,1,ACJ,C,4,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,32,5,5,0.028000000000000004,0.01022,0.729,71.3307240704501,0.36499999999999994,0.357,NA,NA,NA
PE,PFTC5,T,BJN7481,2020,March,2020-03-12,1,QUE,BB,3,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,2,0.12,6,6,0.0195,0.0018833333333333332,0.4391666666666667,233.18584070796464,0.09658119658119657,0.16433333333333333,NA,NA,NA
PE,PFTC5,T,BUQ3310,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,4,20.1,3,4,0.016333333333333335,0.006733333333333333,0.646,95.94059405940594,0.4122448979591836,0.24133333333333334,NA,NA,NA
PE,PFTC5,T,AWN8341,2020,March,2020-03-12,1,QUE,BB,5,Gramminoid,Poaceae,Agrostis foliata,Agrostis,foliata,1,12,2,3,0.0215,0.007,0.647,92.42857142857143,0.32558139534883723,0.14233333333333334,NA,NA,NA
PE,PFTC5,T,BCN5504,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,8.9,1,4,0.057,0.0201,2.989,148.70646766169153,0.3526315789473684,0.221,NA,NA,NA
PE,PFTC5,T,BXX1882,2020,March,2020-03-12,1,QUE,BB,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,6.1,1,22,0.013,0.0052,0.758,145.76923076923077,0.4,0.11966666666666667,NA,NA,NA
PE,PFTC5,T,BDH2930,2020,March,2020-03-12,1,QUE,BB,1,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,2,11,10,11,NA,NA,NA,NA,NA,0.32,NA,NA,NA
PE,PFTC5,T,BUY1975,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,3.8,2,2,0.028,0.0092,1.0979999999999999,119.34782608695652,0.32857142857142857,0.21966666666666668,NA,NA,NA
PE,PFTC5,T,AWM5612,2020,March,2020-03-12,1,QUE,BB,5,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,3,0.12,15,17,NA,NA,NA,NA,NA,0.20033333333333334,NA,NA,NA
PE,PFTC5,T,CDE6757,2020,March,2020-03-12,1,QUE,BB,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,4.6,1,39,0.053,0.0166,2.193,132.10843373493975,0.3132075471698113,0.15433333333333332,NA,NA,NA
PE,PFTC5,T,AJZ6728,2020,March,2020-03-12,1,QUE,BB,1,Forb,Asteraceae,Gamochaeta coarctata,Gamochaeta,coarctata,2,3.6,3,9,0.005,0.0018333333333333333,0.3393333333333333,185.0909090909091,0.36666666666666664,0.14433333333333334,Leaf too white_Area missing,NA,NA
PE,PFTC5,T,AYM5154,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,21,1,1,0.03,0.0146,0.713,48.83561643835616,0.4866666666666667,0.32466666666666666,NA,NA,NA
PE,PFTC5,T,CCA2023,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Festuca andina,Festuca,andina,1,7,8,9,0.009875,0.0041875,0.357625,85.40298507462687,0.42405063291139244,0.166,NA,NA,NA
PE,PFTC5,T,BXT0239,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,8.1,1,2,0.111,0.0397,4.6160000000000005,116.27204030226702,0.35765765765765767,0.23299999999999998,NA,NA,NA
PE,PFTC5,T,BKL0006,2020,March,2020-03-12,1,QUE,BB,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,2,5.7,1,3,0.135,0.036,4.213,117.02777777777779,0.2666666666666666,0.12033333333333333,NA,NA,NA
PE,PFTC5,T,AYP4181,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,19,1,1,0.034,0.0178,0.76,42.69662921348315,0.5235294117647058,0.374,NA,NA,NA
PE,PFTC5,T,AJW6923,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Festuca andina,Festuca,andina,3,7,1,8,0.044,0.0168,1.492,88.80952380952381,0.38181818181818183,0.132,NA,NA,NA
PE,PFTC5,T,BXG0751,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,17,1,7,0.108,0.0543,3.816,70.27624309392264,0.5027777777777778,0.40900000000000003,NA,NA,NA
PE,PFTC5,T,ATA1063,2020,March,2020-03-12,1,QUE,BB,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,1,3,1,14,0.128,0.0316,3.932,124.43037974683543,0.246875,0.18466666666666667,NA,NA,NA
PE,PFTC5,T,BWC3456,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Calamagrostis rigida,Calamagrostis,rigida,1,21,1,1,0.037,0.0159,0.85,53.459119496855344,0.4297297297297298,0.29766666666666663,NA,NA,NA
PE,PFTC5,T,BXE7877,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,5.7,1,1,0.071,0.0267,3.097,115.99250936329587,0.37605633802816907,0.26133333333333336,NA,NA,NA
PE,PFTC5,T,BXO0666,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,22,5,5,0.0438,0.019139999999999997,1.1036,57.65935214211077,0.43698630136986294,0.329,NA,NA,NA
PE,PFTC5,T,BXM0001,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,6.1,1,1,0.023,0.0096,1.2,125,0.41739130434782606,0.178,NA,NA,NA
PE,PFTC5,T,AIV2675,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,2.5,3,3,0.011999999999999999,0.0061333333333333335,0.8533333333333334,139.1304347826087,0.5111111111111112,0.12633333333333333,NA,NA,NA
PE,PFTC5,T,AWL0335,2020,March,2020-03-12,1,QUE,BB,5,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,2,0.8,1,10,NA,NA,NA,NA,NA,0.31733333333333336,NA,NA,NA
PE,PFTC5,T,BVM5909,2020,March,2020-03-12,1,QUE,BB,5,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,2,13,5,5,0.005,0.00654,0.44000000000000006,67.278287461773715,1.3079999999999998,0.23833333333333334,NA,NA,NA
PE,PFTC5,T,CDA9342,2020,March,2020-03-12,1,QUE,BB,4,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,3.7,1,39,0.035,0.0108,2.193,203.05555555555554,0.30857142857142855,0.11933333333333333,NA,NA,NA
PE,PFTC5,T,AJA2506,2020,March,2020-03-12,1,QUE,BB,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,3,4.1,1,6,0.16,0.042,4.611,109.78571428571428,0.2625,0.254,NA,NA,NA
PE,PFTC5,T,BXF2129,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,15.8,1,4,0.279,0.1141,12.436,108.99211218229624,0.40896057347670245,0.25266666666666665,NA,NA,NA
PE,PFTC5,T,BWH0617,2020,March,2020-03-12,1,QUE,BB,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,46,1,60,0.037,0.0171,2.797,163.56725146198832,0.4621621621621622,0.09233333333333334,NA,NA,NA
PE,PFTC5,T,BVP4602,2020,March,2020-03-12,1,QUE,BB,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,2.9,3,3,0.009,0.0058,0.726,125.17241379310346,0.6444444444444445,0.13966666666666666,NA,NA,NA
PE,PFTC5,T,BWZ7163,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,12.9,1,1,0.141,0.0603,6.74,111.77446102819238,0.42765957446808517,0.208,NA,NA,NA
PE,PFTC5,T,BWA4923,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,1,2.5,7,7,0.002857142857142857,0.0011857142857142858,0.14142857142857143,119.27710843373494,0.41500000000000004,0.17733333333333334,NA,NA,NA
PE,PFTC5,T,BJU5399,2020,March,2020-03-12,1,QUE,BB,4,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,1,0.8,5,5,0.008,0.0016799999999999999,0.2956,175.95238095238096,0.20999999999999996,0.22266666666666665,NA,NA,NA
PE,PFTC5,T,CDC1674,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,1,14,5,6,0.010199999999999999,0.0054199999999999995,0.4224,77.93357933579337,0.5313725490196078,0.229,NA,NA,NA
PE,PFTC5,T,BWY3980,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Poaceae,Calamagrostis anemona,Calamagrostis,anemona,4,12.3,5,6,0.012,0.00562,0.4382,77.97153024911032,0.4683333333333333,0.15133333333333332,NA,NA,NA
PE,PFTC5,T,BWE0585,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,3,4,6,8,0.0033333333333333335,9.666666666666666e-4,0.14033333333333334,145.17241379310346,0.2899999999999999,0.12333333333333334,NA,NA,NA
PE,PFTC5,T,BXU2822,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,5,4.7,1,1,0.067,0.0279,2.802,100.43010752688171,0.41641791044776116,0.21966666666666668,NA,NA,NA
PE,PFTC5,T,BWL3363,2020,March,2020-03-12,1,QUE,BB,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,34,1,64,0.037,0.0158,2.287,144.74683544303795,0.4270270270270271,0.07,NA,NA,NA
PE,PFTC5,T,BVL6152,2020,March,2020-03-12,1,QUE,BB,5,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,3,2.4,3,3,0.017333333333333333,0.006833333333333334,1.0713333333333332,156.78048780487802,0.3942307692307693,0.183,NA,NA,NA
PE,PFTC5,T,AYL1856,2020,March,2020-03-12,1,QUE,BB,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,5.4,1,61,0.028,0.0142,2.216,156.05633802816902,0.5071428571428571,0.12766666666666668,NA,NA,NA
PE,PFTC5,T,BWO8975,2020,March,2020-03-12,1,QUE,BB,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,2,2,5,7,0.0046,0.00108,0.16799999999999998,155.55555555555554,0.23478260869565218,0.09166666666666667,NA,NA,NA
PE,PFTC5,T,BXH1373,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,6.7,1,3,0.051,0.0245,2.8939999999999997,118.12244897959182,0.48039215686274517,0.223,NA,NA,NA
PE,PFTC5,T,BXD6709,2020,March,2020-03-12,1,QUE,BB,3,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,10.9,1,3,0.109,0.0569,6.572,115.50087873462215,0.5220183486238532,0.2603333333333333,NA,NA,NA
PE,PFTC5,T,BWI2838,2020,March,2020-03-12,1,QUE,BB,1,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,1,1,1,1,0.036,0.0063,0.464,73.65079365079366,0.17500000000000002,0.3993333333333333,NA,NA,NA
PE,PFTC5,T,BVS2224,2020,March,2020-03-12,1,QUE,BB,4,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,2,6,4,4,0.00475,0.003,0.25275000000000003,84.25000000000001,0.6315789473684211,0.14666666666666667,NA,NA,NA
PE,PFTC5,T,BVY0038,2020,March,2020-03-12,1,QUE,BB,1,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,2.1,5,6,0.009,0.0016799999999999999,0.17639999999999997,105,0.18666666666666668,0.11699999999999999,NA,NA,NA
PE,PFTC5,T,BJF3603,2020,March,2020-03-12,1,QUE,BB,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,4,1.8,2,3,0.081,0.0176,2.33,132.38636363636363,0.21728395061728395,0.15033333333333335,NA,NA,NA
PE,PFTC5,T,BJJ5192,2020,March,2020-03-12,1,QUE,BB,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,2,2.4,2,2,0.0555,0.01275,1.627,127.6078431372549,0.22972972972972971,0.19433333333333333,NA,NA,NA
PE,PFTC5,T,AUO6988,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,NA,1,1,0.014,0.0036,1.458,405,0.2571428571428571,0.11733333333333333,NA,NA,NA
PE,PFTC5,T,AUP3248,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,NA,1,1,0.075,0.0236,5.583,236.5677966101695,0.31466666666666665,0.10833333333333334,NA,NA,NA
PE,PFTC5,T,AEY6415,2020,March,2020-03-12,1,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,14,1,1,0.068,0.0204,5.308,260.19607843137254,0.3,0.10666666666666667,NA,NA,NA
PE,PFTC5,T,ACP7341,2020,March,2020-03-12,1,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,15.5,1,1,0.046,0.0127,5.817,458.0314960629922,0.27608695652173915,0.13633333333333333,NA,NA,NA
PE,PFTC5,T,ASN2155,2020,March,2020-03-12,1,ACJ,C,2,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,7.5,1,1,0.027,0.0077,2.295,298.05194805194805,0.2851851851851852,0.15966666666666668,NA,NA,NA
PE,PFTC5,T,ABR6458,2020,March,2020-03-12,1,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,20.5,1,1,0.055,0.0157,4.226,269.171974522293,0.2854545454545454,0.11833333333333333,NA,NA,NA
PE,PFTC5,T,AVN3202,2020,March,2020-03-12,1,ACJ,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,3,3.3,1,2,0.093,0.0275,2.378,86.47272727272728,0.2956989247311828,0.23366666666666666,NA,NA,NA
PE,PFTC5,T,AEF2999,2020,March,2020-03-12,1,ACJ,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,11.2,1,2,0.203,0.043,5.537999999999999,128.7906976744186,0.21182266009852213,0.22733333333333333,NA,NA,NA
PE,PFTC5,T,AEE2202,2020,March,2020-03-12,1,ACJ,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,11.2,1,4,0.216,0.0534,4.445,83.23970037453184,0.24722222222222223,0.25866666666666666,NA,NA,NA
PE,PFTC5,T,ATP1390,2020,March,2020-03-12,1,ACJ,C,3,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,1,11.2,1,2,0.171,0.0463,4.135,89.30885529157666,0.27076023391812865,0.21166666666666667,NA,NA,NA
PE,PFTC5,T,AAU6819,2020,March,2020-03-12,1,ACJ,C,3,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,11.3,1,1,0.259,0.0423,6.886,162.78959810874707,0.1633204633204633,0.25333333333333335,NA,NA,NA
PE,PFTC5,T,ABD7604,2020,March,2020-03-12,1,ACJ,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,8.8,1,1,0.067,0.0175,2.274,129.94285714285712,0.2611940298507463,0.30233333333333334,NA,NA,NA
PE,PFTC5,T,ABC4816,2020,March,2020-03-12,1,ACJ,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,6.4,1,1,0.08,0.0184,2.615,142.1195652173913,0.22999999999999998,0.2936666666666667,NA,NA,NA
PE,PFTC5,T,ACD5747,2020,March,2020-03-12,1,ACJ,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,8.8,1,1,0.08,0.0165,2.47,149.6969696969697,0.20625000000000002,0.303,NA,NA,NA
PE,PFTC5,T,AAJ1133,2020,March,2020-03-12,1,ACJ,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,6.4,1,1,0.08,0.0169,2.493,147.5147928994083,0.21124999999999997,0.29566666666666663,NA,NA,NA
PE,PFTC5,T,ABE9156,2020,March,2020-03-12,1,ACJ,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,8.8,1,1,0.071,0.0154,2.182,141.68831168831167,0.21690140845070424,0.3363333333333333,NA,NA,NA
PE,PFTC5,T,AUE9764,2020,March,2020-03-12,1,ACJ,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,9.5,1,1,0.066,0.0158,2.257,142.84810126582278,0.2393939393939394,0.244,NA,NA,NA
PE,PFTC5,T,ADX3747,2020,March,2020-03-12,1,ACJ,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,9,1,1,0.069,0.0164,2.114,128.90243902439022,0.23768115942028986,0.23666666666666666,NA,NA,NA
PE,PFTC5,T,ATF3984,2020,March,2020-03-12,1,ACJ,C,4,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,9,1,1,0.048,0.0119,2.033,170.84033613445376,0.24791666666666667,0.22933333333333333,NA,NA,NA
PE,PFTC5,T,ADU0043,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16,1,1,0.079,0.0191,4.708,246.49214659685867,0.24177215189873416,0.113,NA,NA,NA
PE,PFTC5,T,ADR7570,2020,March,2020-03-12,1,ACJ,C,4,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16,1,1,0.055,0.0153,4.552,297.516339869281,0.27818181818181814,0.10033333333333333,NA,NA,NA
PE,PFTC5,T,AEN1629,2020,March,2020-03-12,1,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,9.5,1,2,0.031,0.009,2.622,291.3333333333333,0.29032258064516125,0.093,NA,NA,NA
PE,PFTC5,T,AEI1103,2020,March,2020-03-12,1,ACJ,C,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,11.7,1,1,0.07,0.0199,4.428,222.51256281407035,0.28428571428571425,0.11666666666666667,NA,NA,NA
PE,PFTC5,T,ACM2087,2020,March,2020-03-12,1,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,3,1,1,0.046,0.0104,1.195,114.90384615384616,0.22608695652173913,0.274,NA,NA,NA
PE,PFTC5,T,ACQ5275,2020,March,2020-03-12,1,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,15.5,1,1,0.022,0.0053,2.248,424.15094339622647,0.24090909090909093,0.096,NA,NA,NA
PE,PFTC5,T,AUT5695,2020,March,2020-03-12,1,ACJ,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,11,1,2,0.068,0.0158,2.488,157.46835443037972,0.2323529411764706,0.22866666666666666,NA,NA,NA
PE,PFTC5,T,AUS8955,2020,March,2020-03-12,1,ACJ,C,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,11,1,1,0.052,0.0118,1.849,156.6949152542373,0.22692307692307692,0.226,NA,NA,NA
PE,PFTC5,T,ABU2058,2020,March,2020-03-12,1,ACJ,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,9.5,1,2,0.038,0.0099,3.3899999999999997,342.4242424242424,0.2605263157894737,0.133,NA,NA,NA
PE,PFTC5,T,ADK0442,2020,March,2020-03-12,1,ACJ,C,4,Forb,Rosaceae,Lachemilla orbiculata,Lachemilla,orbiculata,3,5,1,2,0.134,0.0375,2.832,75.52,0.2798507462686567,0.30133333333333334,NA,NA,NA
PE,PFTC5,T,AUX5141,2020,March,2020-03-12,1,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,7.3,1,1,0.047,0.0109,1.618,148.44036697247708,0.23191489361702128,0.218,NA,NA,NA
PE,PFTC5,T,AVQ1916,2020,March,2020-03-12,1,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,7.3,1,1,0.049,0.0115,1.569,136.43478260869566,0.2346938775510204,0.218,NA,NA,NA
PE,PFTC5,T,AVP0214,2020,March,2020-03-12,1,ACJ,C,5,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,7.3,1,1,0.056,0.0141,1.606,113.90070921985817,0.2517857142857143,0.21933333333333332,NA,NA,NA
PE,PFTC5,T,BCR7873,2020,March,2020-03-12,1,QUE,BB,2,Forb,Asteraceae,Werneria villosa,Werneria,villosa,3,3.6,15,16,0.011666666666666665,0.00276,0.18246666666666667,66.11111111111111,0.23657142857142857,0.24666666666666667,NA,NA,NA
PE,PFTC5,T,BCW3886,2020,March,2020-03-12,1,QUE,BB,2,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,1,0.8,16,20,NA,NA,NA,NA,NA,0.324,NA,NA,NA
PE,PFTC5,T,AFI2380,2020,March,2020-03-12,1,QUE,BB,2,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,3,1.4,3,4,0.019,0.007166666666666666,0.7476666666666666,104.32558139534883,0.3771929824561403,0.25866666666666666,NA,NA,NA
PE,PFTC5,T,AFL3747,2020,March,2020-03-12,1,QUE,BB,2,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,2,1.1,3,6,0.011333333333333334,0.0024,0.2416666666666667,100.69444444444447,0.2117647058823529,0.24833333333333335,Leaf too white_Area missing,NA,NA
PE,PFTC5,T,BCP9007,2020,March,2020-03-12,1,QUE,BB,4,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,3,3.4,5,12,0.02,0.005,2.4210000000000003,484.20000000000005,0.25,0.22333333333333333,Area estimated,NA,NA
PE,PFTC5,T,BVF1509,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,6,1,1,0.046,0.0189,2.089,110.52910052910053,0.4108695652173913,0.239,NA,NA,NA
PE,PFTC5,T,AWK2660,2020,March,2020-03-12,1,QUE,BB,5,Woody,Asteraceae,Baccharis caespitosa,Baccharis,caespitosa,1,0.14,10,11,NA,NA,NA,NA,NA,0.3843333333333333,NA,NA,NA
PE,PFTC5,T,AKL1344,2020,March,2020-03-12,1,QUE,BB,5,Forb,Gentianaceae,Gentianella ernestii,Gentianella,ernestii,1,9,4,6,0.0215,0.0058,0.51975,89.61206896551725,0.26976744186046514,0.34933333333333333,NA,NA,NA
PE,PFTC5,T,AXM4823,2020,March,2020-03-12,1,QUE,BB,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,0.1,1,2,0.098,0.0227,2.3520000000000003,103.61233480176212,0.2316326530612245,0.3496666666666667,NA,NA,NA
PE,PFTC5,T,BDT7792,2020,March,2020-03-12,1,QUE,BB,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,4.3,1,6,0.033,0.0118,2.388,202.3728813559322,0.35757575757575755,0.10733333333333334,NA,NA,NA
PE,PFTC5,T,AKE2918,2020,March,2020-03-12,1,QUE,BB,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,5,3,5,0.045000000000000005,0.006333333333333333,0.816,128.8421052631579,0.14074074074074072,0.21533333333333332,NA,NA,NA
PE,PFTC5,T,AKF1999,2020,March,2020-03-12,1,QUE,BB,2,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,4,25,3,5,0.07166666666666667,0.011533333333333333,2.1,182.08092485549133,0.1609302325581395,0.19533333333333333,NA,NA,NA
PE,PFTC5,T,ABN3450,2020,March,2020-03-12,1,QUE,BB,5,Forb,Asteraceae,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2,0.6,5,5,0.0422,0.01162,0.5494,47.28055077452668,0.27535545023696684,0.5513333333333333,NA,NA,NA
